weaksubj,adeptly,1
weaksubj,adequate,1
weaksubj,adherence,1
weaksubj,adherent,1
weaksubj,adhesion,1
strongsubj,admirable,1
strongsubj,admirer,1
strongsubj,admirable,1
strongsubj,admirably,1
strongsubj,admiration,1
strongsubj,admire,1
strongsubj,admiring,1
strongsubj,admiringly,1
weaksubj,admission,1
weaksubj,admission,1
strongsubj,admit,1
strongsubj,admittedly,1
strongsubj,admonish,-1
strongsubj,admonisher,-1
strongsubj,admonishingly,-1
strongsubj,admonishment,-1
strongsubj,admonition,-1
strongsubj,adolescents,0
strongsubj,adolescents,0
strongsubj,adorable,1
strongsubj,adore,1
strongsubj,adored,1
strongsubj,adorer,1
strongsubj,adorer,1
strongsubj,adoring,1
strongsubj,adoringly,1
weaksubj,adrift,-1
strongsubj,adroit,1
strongsubj,adroitly,1
strongsubj,adulate,1
strongsubj,adulation,1
strongsubj,adulatory,1
strongsubj,adulterate,-1
strongsubj,adulterated,-1
strongsubj,adulteration,-1
weaksubj,advanced,1
weaksubj,advantage,1
weaksubj,advantage,1
strongsubj,advantageous,1
weaksubj,advantages,1
weaksubj,advantages,1
weaksubj,adventure,1
weaksubj,adventure,1
strongsubj,adventuresome,1
strongsubj,adventurism,1
weaksubj,adventurous,1
weaksubj,adversarial,-1
weaksubj,adversary,-1
weaksubj,adverse,-1
strongsubj,adversity,-1
weaksubj,advice,1
weaksubj,advice,1
weaksubj,advisable,1
strongsubj,advocate,1
strongsubj,advocacy,1
strongsubj,affable,1
weaksubj,affability,1
weaksubj,affably,1
weaksubj,affect,0
weaksubj,affectation,-1
strongsubj,affected,0
strongsubj,affection,1
strongsubj,affection,1
strongsubj,affectionate,1
weaksubj,affinity,1
strongsubj,affirm,1
strongsubj,affirmation,1
strongsubj,affirmation,1
weaksubj,affirmative,1
weaksubj,afflict,-1
weaksubj,affliction,-1
strongsubj,afflictive,-1
weaksubj,affluent,1
weaksubj,affluence,1
weaksubj,afford,1
weaksubj,affordable,1
strongsubj,affront,-1
strongsubj,affront,-1
weaksubj,afloat,1
strongsubj,afraid,-1
weaksubj,against,-1
strongsubj,aggravate,-1
strongsubj,aggravating,-1
strongsubj,aggravation,-1
strongsubj,aggression,-1
strongsubj,aggression,-1
strongsubj,aggressive,-1
strongsubj,aggressiveness,-1
strongsubj,aggressor,-1
strongsubj,aggrieve,-1
strongsubj,aggrieved,-1
strongsubj,aghast,-1
weaksubj,agile,1
weaksubj,agilely,1
weaksubj,agility,1
strongsubj,agitate,-1
strongsubj,agitated,-1
strongsubj,agitation,-1
strongsubj,agitator,-1
strongsubj,agonies,-1
strongsubj,agonize,-1
strongsubj,agonizing,-1
strongsubj,agonizing,-1
strongsubj,agonizingly,-1
strongsubj,agony,-1
strongsubj,agree,1
strongsubj,agreeability,1
weaksubj,agreeable,1
strongsubj,agreeable,1
strongsubj,agreeableness,1
strongsubj,agreeably,1
weaksubj,agreement,1
weaksubj,agreement,1
strongsubj,aha,0
weaksubj,ail,-1
weaksubj,ail,-1
weaksubj,ailment,-1
strongsubj,aimless,-1
strongsubj,air,0
weaksubj,airs,-1
weaksubj,airs,-1
weaksubj,alarm,-1
weaksubj,alarm,-1
strongsubj,alarmed,-1
strongsubj,alarming,-1
strongsubj,alarmingly,-1
strongsubj,alas,-1
weaksubj,alert,0
weaksubj,alienate,-1
weaksubj,alienated,-1
weaksubj,alienation,-1
weaksubj,all-time,0
weaksubj,all-time,0
strongsubj,allay,1
strongsubj,allegation,-1
strongsubj,allegations,-1
weaksubj,allege,-1
strongsubj,allegations,-1
strongsubj,allegorize,0
weaksubj,allergic,-1
weaksubj,alleviate,1
strongsubj,alliance,0
strongsubj,alliances,0
strongsubj,alliances,0
weaksubj,allow,1
weaksubj,allowable,1
strongsubj,allure,1
strongsubj,allure,1
strongsubj,alluring,1
strongsubj,alluringly,1
strongsubj,allusion,0
strongsubj,allusion,0
strongsubj,allusions,0
strongsubj,ally,1
strongsubj,almighty,1
strongsubj,aloof,-1
weaksubj,altercation,-1
weaksubj,although,-1
strongsubj,altogether,0
strongsubj,altruist,1
strongsubj,altruistic,1
strongsubj,altruistically,1
strongsubj,amaze,1
strongsubj,amazed,1
strongsubj,amazement,1
strongsubj,amazing,1
strongsubj,amazing,1
strongsubj,amazingly,1
strongsubj,ambiguous,-1
strongsubj,ambiguity,-1
weaksubj,ambitious,1
weaksubj,ambitious,1
weaksubj,ambitiously,1
strongsubj,ambivalence,-1
strongsubj,ambivalent,-1
strongsubj,ambivalent,-1
weaksubj,ambush,-1
weaksubj,ambush,-1
strongsubj,ameliorate,1
strongsubj,amenable,1
weaksubj,amenity,1
strongsubj,amiability,1
strongsubj,amiabily,1
strongsubj,amiable,1
strongsubj,amicability,1
strongsubj,amicable,1
strongsubj,amicably,1
strongsubj,amiss,-1
weaksubj,amity,1
weaksubj,amity,1
weaksubj,amnesty,1
strongsubj,amour,1
weaksubj,ample,1
weaksubj,amply,1
weaksubj,amplify,0
weaksubj,amputate,-1
strongsubj,amuse,1
strongsubj,amusement,1
strongsubj,amusement,1
strongsubj,amusing,1
strongsubj,amusing,1
strongsubj,amusingly,1
weaksubj,analytical,0
strongsubj,anarchism,-1
strongsubj,anarchist,-1
strongsubj,anarchistic,-1
strongsubj,anarchy,-1
weaksubj,anemic,-1
weaksubj,angel,1
strongsubj,angelic,1
strongsubj,anger,-1
strongsubj,anger,-1
strongsubj,anger,-1
strongsubj,angrily,-1
strongsubj,angriness,-1
strongsubj,angry,-1
strongsubj,anguish,-1
strongsubj,anguish,-1
strongsubj,annihilate,-1
strongsubj,annihilation,-1
weaksubj,animated,1
strongsubj,animosity,-1
strongsubj,annoy,-1
strongsubj,annoyance,-1
strongsubj,annoyed,-1
strongsubj,annoying,-1
strongsubj,annoying,-1
strongsubj,annoyingly,-1
weaksubj,anomalous,-1
weaksubj,anomaly,-1
strongsubj,antagonism,-1
weaksubj,antagonist,-1
strongsubj,antagonistic,-1
strongsubj,antagonize,-1
strongsubj,anti-,-1
strongsubj,anti-American,-1
strongsubj,anti-American,-1
strongsubj,anti-Israeli,-1
strongsubj,anti-Israeli,-1
strongsubj,anti-Semites,-1
strongsubj,anti-Semites,-1
strongsubj,anti-US,-1
strongsubj,anti-US,-1
strongsubj,anti-occupation,-1
strongsubj,anti-occupation,-1
strongsubj,anti-proliferation,-1
strongsubj,anti-proliferation,-1
strongsubj,anti-social,-1
strongsubj,anti-white,-1
strongsubj,anti-white,-1
strongsubj,antipathy,-1
strongsubj,antiquated,-1
strongsubj,antithetical,-1
strongsubj,antithetical,-1
strongsubj,anxieties,-1
strongsubj,anxiety,-1
strongsubj,anxious,-1
strongsubj,anxiously,-1
strongsubj,anxiousness,-1
strongsubj,anyhow,0
strongsubj,anyway,0
strongsubj,anyways,0
strongsubj,apathetic,-1
strongsubj,apathetic,-1
strongsubj,apathetically,-1
strongsubj,apathy,-1
strongsubj,ape,-1
strongsubj,apocalypse,-1
strongsubj,apocalyptic,-1
strongsubj,apologist,-1
strongsubj,apologist,-1
strongsubj,apologists,-1
strongsubj,apologists,-1
strongsubj,apostle,1
strongsubj,apostle,1
strongsubj,apotheosis,1
strongsubj,apotheosis,1
strongsubj,appal,-1
strongsubj,appall,-1
strongsubj,appall,-1
strongsubj,appall,-1
strongsubj,appalled,-1
strongsubj,appalling,-1
strongsubj,appallingly,-1
weaksubj,apparent,0
weaksubj,apparently,0
weaksubj,appeal,1
weaksubj,appeal,1
weaksubj,appeal,1
strongsubj,appealing,1
weaksubj,appear,0
weaksubj,appearance,0
weaksubj,appearance,0
weaksubj,appease,1
strongsubj,applaud,1
weaksubj,appreciable,1
strongsubj,appreciate,1
strongsubj,appreciation,1
strongsubj,appreciation,1
strongsubj,appreciative,1
strongsubj,appreciatively,1
strongsubj,appreciativeness,1
weaksubj,apprehend,0
strongsubj,apprehension,-1
strongsubj,apprehensions,-1
strongsubj,apprehensions,-1
strongsubj,apprehensive,-1
strongsubj,apprehensive,-1
strongsubj,apprehensively,-1
weaksubj,appropriate,1
weaksubj,approval,1
weaksubj,approve,1
weaksubj,apt,1
weaksubj,aptly,1
weaksubj,aptitude,1
strongsubj,arbitrary,-1
strongsubj,arcane,-1
strongsubj,archaic,-1
strongsubj,ardent,1
strongsubj,ardently,1
strongsubj,ardor,1
strongsubj,arduous,-1
strongsubj,arduously,-1
weaksubj,aristocratic,1
strongsubj,argue,-1
weaksubj,argument,-1
weaksubj,argument,-1
strongsubj,argumentative,-1
weaksubj,arguments,-1
weaksubj,arguments,-1
strongsubj,arousal,1
strongsubj,arouse,1
strongsubj,arousing,1
strongsubj,arresting,1
strongsubj,arrogance,-1
strongsubj,arrogant,-1
strongsubj,arrogant,-1
strongsubj,arrogantly,-1
strongsubj,arrogantly,-1
strongsubj,articulate,1
weaksubj,artificial,-1
strongsubj,ascendant,1
strongsubj,ascendant,1
strongsubj,ascertainable,1
strongsubj,ascertainable,1
strongsubj,ashamed,-1
strongsubj,asinine,-1
strongsubj,asininely,-1
strongsubj,asinininity,-1
strongsubj,askance,-1
strongsubj,asperse,-1
strongsubj,aspersion,-1
strongsubj,aspersions,-1
strongsubj,aspiration,1
strongsubj,aspirations,1
strongsubj,aspirations,1
strongsubj,aspire,1
weaksubj,assail,-1
weaksubj,assassinate,-1
strongsubj,assassin,-1
weaksubj,assault,-1
weaksubj,assault,-1
strongsubj,assent,1
strongsubj,assertions,1
strongsubj,assertions,1
weaksubj,assertive,1
strongsubj,assess,0
weaksubj,assessment,0
weaksubj,assessment,0
weaksubj,assessments,0
weaksubj,assessments,0
weaksubj,asset,1
strongsubj,assiduous,1
strongsubj,assiduously,1
weaksubj,assuage,1
weaksubj,assumption,0
weaksubj,assumption,0
weaksubj,assurance,1
weaksubj,assurance,1
weaksubj,assurances,1
weaksubj,assurances,1
strongsubj,assure,1
strongsubj,assuredly,1
strongsubj,astonish,1
strongsubj,astonished,1
strongsubj,astonishing,1
strongsubj,astonishing,1
strongsubj,astonishingly,1
strongsubj,astonishment,1
strongsubj,astound,1
strongsubj,astounded,1
strongsubj,astounding,1
strongsubj,astounding,1
strongsubj,astounding,1
strongsubj,astoundingly,1
weaksubj,astray,-1
strongsubj,astronomic,0
strongsubj,astronomical,0
strongsubj,astronomically,0
strongsubj,astute,1
strongsubj,astutely,1
strongsubj,asunder,-1
weaksubj,asylum,1
weaksubj,asylum,1
strongsubj,atrocious,-1
strongsubj,atrocities,-1
strongsubj,atrocity,-1
strongsubj,atrophy,-1
weaksubj,attack,-1
weaksubj,attack,-1
weaksubj,attain,1
weaksubj,attainable,1
strongsubj,attentive,1
strongsubj,attest,1
strongsubj,attitude,0
strongsubj,attitude,0
weaksubj,attitudes,0
weaksubj,attitudes,0
strongsubj,attraction,1
strongsubj,attraction,1
strongsubj,attractive,1
strongsubj,attractive,1
strongsubj,attractively,1
weaksubj,attune,1
strongsubj,audacious,-1
strongsubj,audaciously,-1
strongsubj,audaciousness,-1
strongsubj,audacity,-1
strongsubj,auspicious,1
strongsubj,austere,-1
weaksubj,authentic,1
weaksubj,authoritarian,-1
weaksubj,authoritative,1
strongsubj,autocrat,-1
strongsubj,autocratic,-1
weaksubj,award,1
weaksubj,award,1
strongsubj,awareness,0
strongsubj,aware,0
strongsubj,autocratic,-1
strongsubj,autocratic,-1
weaksubj,autonomous,1
strongsubj,avalanche,-1
strongsubj,avalanche,-1
strongsubj,avarice,-1
strongsubj,avaricious,-1
strongsubj,avariciously,-1
strongsubj,avenge,-1
strongsubj,aver,1
strongsubj,averse,-1
strongsubj,aversion,-1
strongsubj,avid,1
strongsubj,avidly,1
weaksubj,avoid,-1
weaksubj,avoidance,-1
strongsubj,awe,1
strongsubj,awe,1
strongsubj,awed,1
strongsubj,awesome,1
strongsubj,awesome,1
strongsubj,awesomely,1
strongsubj,awesomeness,1
strongsubj,awestruck,1
strongsubj,awful,-1
strongsubj,awful,-1
strongsubj,awfully,-1
strongsubj,awfulness,-1
strongsubj,awfulness,-1
strongsubj,awkward,-1
strongsubj,awkwardness,-1
strongsubj,ax,-1
strongsubj,babble,-1
strongsubj,baby,0
strongsubj,baby,0
weaksubj,back,1
strongsubj,backbite,-1
strongsubj,backbiting,-1
weaksubj,backbone,1
strongsubj,backward,-1
strongsubj,backwardness,-1
strongsubj,bad,-1
strongsubj,badly,-1
strongsubj,baffle,-1
strongsubj,baffled,-1
strongsubj,bafflement,-1
strongsubj,baffling,-1
strongsubj,bait,-1
weaksubj,balanced,1
strongsubj,balk,-1
strongsubj,banal,-1
strongsubj,banal,-1
strongsubj,banalize,-1
strongsubj,bane,-1
strongsubj,banish,-1
strongsubj,banish,-1
strongsubj,banishment,-1
weaksubj,bankrupt,-1
weaksubj,bankrupt,-1
weaksubj,bar,-1
strongsubj,barbarian,-1
strongsubj,barbarian,-1
strongsubj,barbaric,-1
strongsubj,barbarically,-1
strongsubj,barbarity,-1
strongsubj,barbarity,-1
strongsubj,barbarous,-1
strongsubj,barbarous,-1
strongsubj,barbarously,-1
weaksubj,barely,-1
strongsubj,bargain,1
strongsubj,bargain,1
strongsubj,barren,-1
strongsubj,baseless,-1
strongsubj,bashful,-1
weaksubj,basic,1
weaksubj,basically,0
weaksubj,bask,1
strongsubj,bastard,-1
strongsubj,bastard,-1
weaksubj,batons,0
weaksubj,batons,0
weaksubj,battered,-1
weaksubj,battering,-1
weaksubj,battering,-1
weaksubj,battle,-1
strongsubj,battle-lines,-1
strongsubj,battle-lines,-1
weaksubj,battlefield,-1
strongsubj,battleground,-1
strongsubj,battleground,-1
strongsubj,batty,-1
weaksubj,beacon,1
weaksubj,bearish,-1
strongsubj,beast,-1
strongsubj,beast,-1
strongsubj,beastly,-1
strongsubj,beatify,1
strongsubj,beauteous,1
strongsubj,beautiful,1
strongsubj,beautiful,1
strongsubj,beautifully,1
strongsubj,beautify,1
strongsubj,beauty,1
strongsubj,bedlam,-1
strongsubj,bedlamite,-1
strongsubj,befit,1
strongsubj,befitting,1
strongsubj,befoul,-1
strongsubj,befriend,1
strongsubj,beg,-1
weaksubj,beggar,-1
strongsubj,beggarly,-1
strongsubj,begging,-1
strongsubj,begging,-1
strongsubj,beguile,-1
weaksubj,belated,-1
strongsubj,belabor,-1
strongsubj,beleaguer,-1
strongsubj,belie,-1
strongsubj,belief,0
strongsubj,belief,0
weaksubj,beliefs,0
weaksubj,beliefs,0
strongsubj,believable,1
strongsubj,believe,0
strongsubj,belittle,-1
strongsubj,belittled,-1
strongsubj,belittling,-1
strongsubj,bellicose,-1
strongsubj,bellicose,-1
strongsubj,belligerence,-1
strongsubj,belligerent,-1
strongsubj,belligerent,-1
strongsubj,belligerently,-1
strongsubj,beloved,1
strongsubj,bemoan,-1
strongsubj,bemoaning,-1
strongsubj,bemused,-1
weaksubj,benefactor,1
weaksubj,beneficial,1
strongsubj,beneficent,1
strongsubj,beneficial,1
strongsubj,beneficially,1
strongsubj,beneficiary,1
strongsubj,beneficiary,1
weaksubj,benefit,1
weaksubj,benefit,1
weaksubj,benefits,1
weaksubj,benefits,1
strongsubj,benevolence,1
strongsubj,benevolent,1
weaksubj,benign,1
weaksubj,bent,-1
strongsubj,berate,-1
strongsubj,bereave,-1
strongsubj,bereavement,-1
strongsubj,bereft,-1
strongsubj,berserk,-1
strongsubj,beseech,-1
weaksubj,beset,-1
strongsubj,besides,0
weaksubj,besiege,-1
strongsubj,besmirch,-1
strongsubj,best,1
strongsubj,best-known,1
strongsubj,best-performing,1
weaksubj,best-selling,1
strongsubj,bestial,-1
strongsubj,betray,-1
strongsubj,betrayal,-1
strongsubj,betrayals,-1
strongsubj,betrayer,-1
strongsubj,better,1
weaksubj,better,1
strongsubj,better-known,1
strongsubj,better-than-expected,1
strongsubj,bewail,-1
weaksubj,beware,-1
strongsubj,bewilder,-1
strongsubj,bewildered,-1
strongsubj,bewildering,-1
strongsubj,bewildering,-1
strongsubj,bewilderingly,-1
strongsubj,bewilderment,-1
strongsubj,bewitch,-1
strongsubj,bias,-1
strongsubj,bias,-1
strongsubj,bias,-1
strongsubj,biased,-1
strongsubj,biased,-1
strongsubj,biases,-1
strongsubj,biases,-1
strongsubj,bicker,-1
strongsubj,bickering,-1
weaksubj,bid-rigging,-1
weaksubj,big,0
strongsubj,bitch,-1
strongsubj,bitchy,-1
strongsubj,biting,-1
strongsubj,bitingly,-1
strongsubj,bitter,-1
strongsubj,bitterly,-1
strongsubj,bitterness,-1
strongsubj,bizarre,-1
strongsubj,blab,-1
strongsubj,blabber,-1
weaksubj,black,-1
weaksubj,blackmail,-1
strongsubj,blah,-1
strongsubj,blame,-1
strongsubj,blame,-1
strongsubj,blame,-1
strongsubj,blameless,1
strongsubj,blameworthy,-1
strongsubj,bland,-1
strongsubj,blandish,-1
strongsubj,blaspheme,-1
strongsubj,blasphemous,-1
strongsubj,blasphemous,-1
strongsubj,blasphemy,-1
weaksubj,blast,-1
strongsubj,blasted,-1
strongsubj,blatant,-1
strongsubj,blatantly,-1
strongsubj,blather,-1
strongsubj,bleak,-1
strongsubj,bleakly,-1
strongsubj,bleakness,-1
weaksubj,bleed,-1
weaksubj,blemish,-1
weaksubj,blemish,-1
strongsubj,bless,1
strongsubj,blessing,1
strongsubj,blessing,1
weaksubj,blind,-1
strongsubj,blinding,-1
strongsubj,blinding,-1
strongsubj,blindingly,-1
weaksubj,blindness,-1
strongsubj,blindside,-1
strongsubj,bliss,1
strongsubj,blissful,1
strongsubj,blissfully,1
strongsubj,blister,-1
strongsubj,blistering,-1
strongsubj,blithe,1
strongsubj,bloated,-1
weaksubj,block,-1
weaksubj,block,-1
strongsubj,blockhead,-1
weaksubj,blood,0
weaksubj,blood,-1
strongsubj,bloodshed,-1
strongsubj,bloodthirsty,-1
weaksubj,bloody,-1
weaksubj,bloom,1
weaksubj,blossom,1
weaksubj,blow,-1
weaksubj,blow,-1
strongsubj,blunder,-1
strongsubj,blunder,-1
strongsubj,blundering,-1
strongsubj,blunders,-1
strongsubj,blunt,-1
weaksubj,blur,-1
strongsubj,blurt,-1
strongsubj,boast,1
strongsubj,boast,-1
strongsubj,boastful,-1
strongsubj,boggle,-1
strongsubj,bogus,-1
strongsubj,boil,-1
strongsubj,boiling,-1
strongsubj,boisterous,-1
strongsubj,bold,1
strongsubj,boldly,1
strongsubj,boldness,1
strongsubj,bolster,1
weaksubj,bombard,-1
weaksubj,bomb,-1
strongsubj,bombardment,-1
strongsubj,bombardment,-1
strongsubj,bombastic,-1
strongsubj,bondage,-1
strongsubj,bonkers,-1
strongsubj,bonkers,-1
strongsubj,bonny,1
weaksubj,bonus,1
weaksubj,boom,1
weaksubj,booming,1
weaksubj,boost,1
weaksubj,boost,1
strongsubj,bore,-1
strongsubj,boredom,-1
strongsubj,boring,-1
strongsubj,boring,-1
strongsubj,botch,-1
strongsubj,bother,-1
strongsubj,bother,-1
strongsubj,bothersome,-1
strongsubj,boundless,1
strongsubj,bountiful,1
strongsubj,bowdlerize,-1
weaksubj,boycott,-1
weaksubj,boycott,-1
strongsubj,brag,0
strongsubj,brag,0
strongsubj,braggart,-1
strongsubj,braggart,-1
strongsubj,bragger,-1
strongsubj,bragger,-1
strongsubj,brains,1
strongsubj,brains,1
strongsubj,brainwash,-1
strongsubj,brainy,1
strongsubj,brash,-1
strongsubj,brashly,-1
strongsubj,brashness,-1
strongsubj,brat,-1
strongsubj,bravado,-1
strongsubj,brave,1
strongsubj,brave,1
strongsubj,bravery,1
strongsubj,bravery,1
strongsubj,brazen,-1
strongsubj,brazenly,-1
strongsubj,brazenly,-1
strongsubj,brazenness,-1
strongsubj,brazenness,-1
weaksubj,breach,-1
weaksubj,breach,-1
weaksubj,break,-1
strongsubj,break-point,-1
strongsubj,break-point,-1
weaksubj,breakdown,-1
weaksubj,breakthrough,1
weaksubj,breakthrough,1
weaksubj,breakthroughs,1
weaksubj,breakthroughs,1
strongsubj,breathlessness,1
strongsubj,breathlessness,1
strongsubj,breathtaking,1
strongsubj,breathtakingly,1
weaksubj,bright,1
weaksubj,brighten,1
weaksubj,brightness,1
weaksubj,brilliance,1
strongsubj,brilliant,1
strongsubj,brilliant,1
strongsubj,brilliantly,1
strongsubj,brimstone,-1
strongsubj,brimstone,-1
weaksubj,brisk,1
strongsubj,bristle,-1
weaksubj,brittle,-1
weaksubj,broad,1
weaksubj,broad-based,0
weaksubj,broke,-1
strongsubj,broken-hearted,-1
strongsubj,brood,-1
strongsubj,brook,1
weaksubj,brotherly,1
strongsubj,browbeat,-1
weaksubj,bruise,-1
strongsubj,brusque,-1
strongsubj,brutal,-1
strongsubj,brutalising,-1
strongsubj,brutalising,-1
strongsubj,brutalities,-1
strongsubj,brutalities,-1
strongsubj,brutality,-1
strongsubj,brutalize,-1
strongsubj,brutalizing,-1
strongsubj,brutally,-1
strongsubj,brute,-1
strongsubj,brutish,-1
weaksubj,bug,-1
weaksubj,buckle,-1
weaksubj,bulky,-1
weaksubj,bull,1
weaksubj,bull,1
strongsubj,bullies,-1
strongsubj,bullies,-1
weaksubj,bullish,1
weaksubj,bullish,1
strongsubj,bully,-1
strongsubj,bully,-1
strongsubj,bullyingly,-1
weaksubj,bum,-1
weaksubj,bumpy,-1
strongsubj,bungle,-1
strongsubj,bungler,-1
weaksubj,bunk,-1
weaksubj,buoyant,1
strongsubj,burden,-1
strongsubj,burden,-1
strongsubj,burdensome,-1
strongsubj,burdensome,-1
strongsubj,burdensomely,-1
strongsubj,burn,-1
weaksubj,busy,-1
strongsubj,busybody,-1
weaksubj,butcher,-1
strongsubj,butchery,-1
strongsubj,byzantine,-1
strongsubj,cackle,-1
strongsubj,cajole,-1
strongsubj,calamities,-1
strongsubj,calamitous,-1
strongsubj,calamitously,-1
strongsubj,calamity,-1
strongsubj,calamity,-1
strongsubj,callous,-1
weaksubj,calm,1
weaksubj,calm,1
strongsubj,calming,1
weaksubj,calmness,1
strongsubj,calumniate,-1
strongsubj,calumniation,-1
strongsubj,calumnies,-1
strongsubj,calumnious,-1
strongsubj,calumniously,-1
strongsubj,calumny,-1
weaksubj,cancer,-1
weaksubj,cancerous,-1
strongsubj,candid,1
strongsubj,candor,1
strongsubj,cannibal,-1
strongsubj,cannibalize,-1
weaksubj,capable,1
weaksubj,capability,1
weaksubj,capably,1
weaksubj,capitalize,1
weaksubj,capitulate,-1
strongsubj,capricious,-1
strongsubj,capriciously,-1
strongsubj,capriciousness,-1
weaksubj,capsize,-1
strongsubj,captivate,1
strongsubj,captivating,1
strongsubj,captivation,1
weaksubj,captive,-1
weaksubj,care,1
strongsubj,carefree,1
weaksubj,careful,1
strongsubj,careless,-1
strongsubj,carelessness,-1
strongsubj,caricature,-1
strongsubj,carnage,-1
strongsubj,carp,-1
weaksubj,cartoon,-1
weaksubj,cartoon,-1
strongsubj,cartoonish,-1
weaksubj,cash-strapped,-1
strongsubj,castigate,-1
weaksubj,casualty,-1
strongsubj,cataclysm,-1
strongsubj,cataclysmal,-1
strongsubj,cataclysmic,-1
strongsubj,cataclysmically,-1
strongsubj,catalyst,1
strongsubj,catalyst,1
strongsubj,catastrophe,-1
strongsubj,catastrophe,-1
strongsubj,catastrophes,-1
strongsubj,catastrophic,-1
strongsubj,catastrophic,-1
strongsubj,catastrophically,-1
strongsubj,catchy,1
strongsubj,caustic,-1
strongsubj,caustically,-1
strongsubj,cautionary,-1
weaksubj,cautious,-1
weaksubj,cave,-1
weaksubj,ceaseless,0
strongsubj,celebrate,1
strongsubj,celebrated,1
strongsubj,celebration,1
strongsubj,celebratory,1
weaksubj,celebrity,1
strongsubj,censure,-1
strongsubj,censure,-1
strongsubj,censure,-1
weaksubj,central,0
weaksubj,certain,0
strongsubj,certainly,0
weaksubj,certified,0
strongsubj,chafe,-1
strongsubj,chaff,-1
strongsubj,chagrin,-1
strongsubj,chagrin,-1
weaksubj,challenge,-1
weaksubj,challenge,-1
weaksubj,challenging,-1
weaksubj,champion,1
weaksubj,champion,1
weaksubj,champ,1
weaksubj,champion,1
weaksubj,chant,0
weaksubj,chant,0
strongsubj,chaos,-1
strongsubj,chaotic,-1
strongsubj,charisma,-1
strongsubj,charismatic,1
weaksubj,charitable,1
weaksubj,charitable,1
weaksubj,charity,1
strongsubj,charm,1
strongsubj,charm,1
strongsubj,charm,1
strongsubj,charming,1
strongsubj,charming,1
strongsubj,charmingly,1
strongsubj,chaste,1
strongsubj,chasten,-1
strongsubj,chastise,-1
strongsubj,chastisement,-1
strongsubj,chatter,-1
strongsubj,chatterbox,-1
strongsubj,cheapen,-1
strongsubj,cheap,-1
